Major_Category,Year_of_Study,Pre_Semester_GPA,Weekly_GenAI_Hours,Primary_Use_Case,Tool_Diversity,Paid_Subscription,Traditional_Study_Hours,Perceived_AI_Dependency,Anxiety_Level_During_Exams,Skill_Retention_Score,Major_FreqEnc,Prompt_Engineering_Skill_Advanced,Prompt_Engineering_Skill_Beginner,Prompt_Engineering_Skill_Intermediate,Institutional_Policy_Actively_Encouraged,Institutional_Policy_Allowed_With_Citation,Institutional_Policy_Strict_Ban,Burnout_Risk_Level_High,Burnout_Risk_Level_Low,Burnout_Risk_Level_Medium
0.0,0.75,0.2539964476021314,0.6677500000000001,1.0,0.5,1.0,0.012621916236374063,0.3333333333333333,0.2222222222222222,0.5586191436897556,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.25,1.0,0.6959147424511543,0.36275,0.75,0.5,0.0,0.20367183017785426,0.2222222222222222,0.3333333333333333,0.8963236942389599,0.7237563006793777,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.25,0.5,0.8053285968028419,0.5655,0.0,0.5,1.0,0.3514056224899598,0.3333333333333333,0.6666666666666665,0.4984308451019951,0.7237563006793777,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.5,0.0,0.7822380106571933,0.34800000000000003,1.0,0.5,0.0,0.314974182444062,0.3333333333333333,0.7777777777777777,0.6291190316072629,0.4449923296077143,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.75,0.5,0.8621669626998221,0.08950000000000001,1.0,0.5,0.0,0.41451520367183015,0.1111111111111111,0.5555555555555556,0.6260928043039677,0.05950032873109801,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.25,0.0,0.522202486678508,0.35975,0.5,0.75,1.0,0.1153184165232358,0.1111111111111111,0.6666666666666665,0.6581483972203542,0.7237563006793777,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.25,1.0,0.7801065719360567,0.48525,0.75,0.75,1.0,0.43230063109581185,0.4444444444444445,0.4444444444444445,1.0,0.7237563006793777,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0.5,0.75,0.5758436944937833,0.13375,0.75,0.25,1.0,0.1448651749856569,0.0,0.2222222222222222,0.4994395875364269,0.4449923296077143,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.75,0.5534635879218472,0.08175,1.0,0.5,0.0,0.38812392426850256,0.4444444444444445,0.4444444444444445,0.9396996189195248,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.5,1.0,0.7605683836589696,0.13125,0.75,0.5,1.0,0.21026965002868617,0.1111111111111111,0.0,0.6114099977583501,0.4449923296077143,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,0.25,0.6962699822380105,0.03025,0.0,1.0,0.0,0.2217441193344808,0.3333333333333333,0.2222222222222222,0.648957632817754,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,1.0,0.8369449378330371,0.046000000000000006,1.0,0.5,0.0,0.6029833620195066,0.0,0.0,0.7162071284465368,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.25,0.0,0.7772646536412076,0.0855,0.75,0.75,0.0,0.26592082616179,0.3333333333333333,0.1111111111111111,0.7063438690876486,0.7237563006793777,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.5,0.25,0.7840142095914742,0.532,0.0,0.25,1.0,0.04331612162937464,0.3333333333333333,0.5555555555555556,0.7078009414929389,0.4449923296077143,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.25,0.75,0.6166962699822378,0.13575,0.75,0.75,0.0,0.26878944348823863,0.4444444444444445,0.1111111111111111,0.7821116341627439,0.7237563006793777,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.25,0.75,0.7108348134991118,0.04025000000000001,0.5,0.25,0.0,0.2943201376936317,0.4444444444444445,0.1111111111111111,0.7794216543375925,0.7237563006793777,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,0.75,0.6294849023090585,0.634,0.5,0.5,1.0,0.30235226620768785,0.6666666666666665,0.2222222222222222,0.7873795113203318,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0.5,0.25,0.7285968028419181,0.10475000000000001,0.5,0.25,0.0,0.6947791164658634,0.0,0.1111111111111111,0.7111634162743781,0.4449923296077143,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.75,1.0,0.8937833037300176,0.298,0.75,0.25,0.0,0.27969018932874357,0.3333333333333333,0.5555555555555556,0.583949787043264,0.05950032873109801,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0.5,0.5761989342806395,0.39125000000000004,0.0,0.5,1.0,0.2693631669535284,0.5555555555555556,0.7777777777777777,0.5968392737054473,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.5,0.75,0.6309058614564831,0.32325000000000004,0.0,0.75,1.0,0.14974182444061962,0.3333333333333333,0.4444444444444445,0.4245684824030487,0.4449923296077143,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.75,0.0,0.5847246891651865,0.48575,1.0,0.5,1.0,0.02065404475043029,0.1111111111111111,0.3333333333333333,0.5691548980049317,0.05950032873109801,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,1.0,0.6401420959147424,0.07525,0.75,0.25,0.0,0.19707401032702238,0.0,0.5555555555555556,0.6980497646267654,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.5,1.0,0.9197158081705148,0.12475000000000001,0.0,0.5,0.0,0.2676419965576592,0.2222222222222222,0.5555555555555556,0.665321676754091,0.4449923296077143,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.25,1.0,0.9392539964476019,0.128,1.0,0.5,0.0,0.33505450372920254,0.2222222222222222,0.0,1.0,0.7237563006793777,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.5,0.75,0.9648312611012431,0.38825,0.75,0.0,1.0,0.3161216293746414,0.3333333333333333,0.2222222222222222,0.8069939475453934,0.4449923296077143,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,0.5,0.7094138543516872,0.0055000000000000005,0.25,0.0,1.0,0.4274239816408491,0.0,0.2222222222222222,0.6158932974669358,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.75,0.5925399644760212,0.7570000000000001,0.75,0.25,1.0,0.12449799196787148,0.8888888888888888,0.2222222222222222,0.37861466039004715,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.5,0.22273534635879216,0.9667500000000001,0.75,0.0,0.0,0.229776247848537,0.8888888888888888,0.6666666666666665,0.523873570948218,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.5,0.25,0.8841918294849023,0.37175,0.75,0.25,0.0,0.4377510040160643,0.4444444444444445,0.8888888888888888,0.9010311589329747,0.4449923296077143,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.25,0.5,0.6742451154529305,0.0485,0.0,0.5,0.0,0.4678714859437751,0.0,0.3333333333333333,0.8501457072405291,0.7237563006793777,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.75,0.5,0.6973357015985788,0.04075,0.5,0.0,0.0,0.24469305794607,0.2222222222222222,0.7777777777777777,0.5419188522752747,0.05950032873109801,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,1.0,0.4635879218472468,0.12475000000000001,0.25,0.25,0.0,0.0,0.2222222222222222,0.3333333333333333,0.8587760591795562,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.5,0.0,0.7474245115452929,0.09125,0.0,0.75,0.0,0.23034997131382673,0.1111111111111111,0.1111111111111111,0.8838825375476351,0.4449923296077143,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0.25,0.75,0.7833037300177619,0.06975,0.0,0.5,1.0,0.1646586345381526,0.2222222222222222,0.2222222222222222,0.7831203765971756,0.7237563006793777,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.25,0.8412078152753106,0.33125000000000004,0.25,0.5,1.0,0.3290304073436604,0.1111111111111111,0.5555555555555556,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.75,0.25,0.6163410301953818,0.10149999999999999,0.5,1.0,0.0,0.29059093516924844,0.3333333333333333,0.8888888888888888,0.9855413584398116,0.05950032873109801,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0,0.75,0.6479573712255771,0.36450000000000005,0.25,0.5,1.0,0.25846242111302353,0.4444444444444445,0.2222222222222222,0.7890607487110515,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.25,1.0,0.7701598579040851,0.04225,0.25,0.5,1.0,0.0906483075157774,0.0,0.3333333333333333,0.7438915041470523,0.7237563006793777,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.5,0.589342806394316,0.4585,0.25,0.75,1.0,0.3161216293746414,0.4444444444444445,0.0,0.6659941717103789,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.75,0.7335701598579041,0.26775000000000004,0.25,0.0,1.0,0.20395869191049912,0.4444444444444445,1.0,0.6360681461555705,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,0.5,0.7737122557726464,0.07975,0.75,0.5,1.0,0.2636259323006311,0.1111111111111111,0.2222222222222222,0.5755436000896661,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.75,0.25,0.7403197158081702,0.017499999999999998,1.0,0.75,0.0,0.3878370625358577,0.0,0.2222222222222222,0.9279309571844878,0.05950032873109801,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.75,0.7253996447602131,0.76475,0.5,0.0,0.0,0.5358577165806081,0.4444444444444445,0.6666666666666665,0.37132929836359563,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.5,0.9637655417406747,0.2215,0.0,1.0,1.0,0.34452094090648305,0.4444444444444445,0.7777777777777777,0.9245684824030487,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0,0.25,0.7580817051509767,0.1335,1.0,1.0,1.0,0.061101549053356276,0.2222222222222222,0.1111111111111111,0.8928491369648062,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.25,0.5,0.7072824156305504,0.0955,0.75,0.25,1.0,0.3542742398164085,0.4444444444444445,0.4444444444444445,0.4169468728984532,0.7237563006793777,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.25,0.25,0.6287744227353462,0.17425000000000002,0.5,0.25,0.0,0.7203098106712564,0.1111111111111111,0.3333333333333333,0.556377493835463,0.7237563006793777,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,0.0,0.6838365896980461,0.27225000000000005,0.75,0.75,0.0,0.12994836488812392,0.4444444444444445,0.2222222222222222,0.6991705895539116,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,0.5,0.6213143872113676,0.7292500000000001,1.0,0.5,1.0,0.06626506024096385,0.4444444444444445,0.2222222222222222,0.7743779421654339,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0,1.0,0.7666074600355239,0.756,0.25,0.75,1.0,0.0,0.7777777777777777,0.5555555555555556,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0,1.0,0.7261101243339252,0.013250000000000001,1.0,0.5,0.0,0.3878370625358577,0.0,0.4444444444444445,0.7335799148173057,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.0,0.508348134991119,0.045250000000000005,0.25,0.5,1.0,0.14543889845094665,0.0,0.5555555555555556,0.781439139206456,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.25,1.0,0.6888099467140318,0.41075,0.75,0.75,0.0,0.3858290304073436,0.4444444444444445,0.1111111111111111,0.8084510199506837,0.7237563006793777,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.25,0.5,0.7829484902309056,0.07950000000000002,0.5,0.0,0.0,0.3528399311531842,0.1111111111111111,0.3333333333333333,0.4955167002914146,0.7237563006793777,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.75,0.8436944937833035,0.07075000000000001,1.0,0.5,0.0,0.45438898450946646,0.1111111111111111,0.1111111111111111,0.9235597399686171,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.25,0.7492007104795735,0.28675,0.25,0.5,1.0,0.1092943201376936,0.2222222222222222,0.2222222222222222,0.817081371889711,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0,1.0,0.6671403197158079,0.059750000000000004,1.0,0.0,0.0,0.13224325874928286,0.3333333333333333,0.3333333333333333,0.8078906074871105,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,0.75,0.7420959147424508,0.1685,0.0,0.0,1.0,0.1095811818703385,0.2222222222222222,0.4444444444444445,0.8723380407980273,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.5,0.0,0.727886323268206,0.008,0.5,1.0,1.0,0.47016637980493403,0.1111111111111111,0.4444444444444445,0.9801613987895093,0.4449923296077143,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,0.25,0.3875666074600355,0.0845,1.0,0.5,0.0,0.5622489959839357,0.1111111111111111,0.4444444444444445,0.7261824702981394,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.5,0.5,0.7634103019538185,0.2735,0.0,0.0,1.0,0.4314400458978772,0.4444444444444445,0.6666666666666665,0.7670925801389823,0.4449923296077143,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,0.75,0.5076376554174067,0.01525,0.75,0.5,0.0,0.21830177854274238,0.2222222222222222,0.7777777777777777,0.7998206680116566,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,1.0,0.6120781527531083,0.30550000000000005,0.25,0.75,1.0,0.751290877796902,0.1111111111111111,0.0,0.7193454382425465,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,1.0,0.8284191829484902,0.2925,0.75,0.0,1.0,0.5143430866322433,0.2222222222222222,0.0,0.732795337368303,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0,0.0,0.8802841918294848,0.053500000000000006,0.25,0.0,0.0,0.5226620768789443,0.2222222222222222,0.4444444444444445,0.9066352835687066,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.75,0.0,0.49413854351687375,0.046000000000000006,1.0,0.75,0.0,0.4394721744119335,0.3333333333333333,0.4444444444444445,0.6204886796682358,0.05950032873109801,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.75,0.75,0.9872113676731793,0.14375000000000002,0.0,0.5,0.0,0.4466437177280551,0.1111111111111111,0.2222222222222222,0.7117238287379511,0.05950032873109801,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.25,1.0,0.8692717584369447,0.1335,1.0,0.5,1.0,0.0981067125645439,0.4444444444444445,0.5555555555555556,0.7592468056489576,0.7237563006793777,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.5,1.0,0.8852575488454704,0.10575000000000001,0.0,0.5,0.0,0.3568559954102123,0.3333333333333333,0.4444444444444445,0.6527684375700515,0.4449923296077143,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,0.5,0.8010657193605684,0.12475000000000001,1.0,0.25,1.0,0.06224899598393575,0.0,0.1111111111111111,0.7208025106478368,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.5,0.75,0.5442273534635877,0.01625,0.0,0.5,0.0,0.20940906483075158,0.0,0.3333333333333333,0.3977807666442502,0.4449923296077143,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.5,0.0,0.5758436944937833,0.17875000000000002,0.0,0.5,1.0,0.09667240390131956,0.0,0.3333333333333333,0.6952477023088994,0.4449923296077143,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.75,0.5,0.7815275310834813,0.3945,1.0,0.25,1.0,0.39328743545611017,0.4444444444444445,0.5555555555555556,0.6169020399013674,0.05950032873109801,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.5,0.7545293072824155,0.09275,0.25,0.25,0.0,0.25444635685599537,0.2222222222222222,0.3333333333333333,0.3638197713517149,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.25,0.25,0.878152753108348,0.20600000000000002,0.75,1.0,0.0,0.058232931726907626,0.3333333333333333,0.1111111111111111,0.8492490472988119,0.7237563006793777,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.25,0.0,0.7300177619893427,0.1875,0.75,0.25,0.0,0.28571428571428575,0.3333333333333333,0.5555555555555556,0.7194575207352611,0.7237563006793777,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,0.5,0.8582593250444048,0.36125,1.0,0.5,0.0,0.4400458978772232,0.4444444444444445,0.7777777777777777,0.7460210715086304,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.25,0.5,0.7076376554174066,0.41525,1.0,0.0,1.0,0.28112449799196787,0.4444444444444445,0.3333333333333333,0.6737278637076889,0.7237563006793777,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0.25,0.75,0.7023090586145648,0.472,0.75,0.5,0.0,0.30608146873207115,0.6666666666666665,0.2222222222222222,0.6266532167675409,0.7237563006793777,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.75,1.0,0.6010657193605682,0.52225,0.25,0.5,1.0,0.28714859437751006,0.5555555555555556,0.6666666666666665,0.8336695808114772,0.05950032873109801,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,0.28845470692717584,0.127,0.25,0.5,0.0,0.23006310958118187,0.2222222222222222,0.2222222222222222,0.5666890831652097,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,0.5,0.9186500888099465,0.14475000000000002,0.25,0.5,0.0,0.48336201950659785,0.3333333333333333,0.7777777777777777,0.9530374355525668,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.5,0.75,0.9222024866785077,0.15025,0.0,0.75,1.0,0.6078600114744693,0.0,0.2222222222222222,0.8866845998655011,0.4449923296077143,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.5,0.5,0.3644760213143872,0.22999999999999998,0.25,0.25,0.0,0.4239816408491107,0.3333333333333333,0.3333333333333333,0.7935440484196369,0.4449923296077143,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,0.5,0.10088809946714034,0.29500000000000004,0.25,0.75,0.0,0.00975329890992542,0.0,0.2222222222222222,0.5780094149293881,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.0,0.619893428063943,0.29125,0.5,0.75,0.0,0.1391279403327596,0.3333333333333333,0.1111111111111111,0.5896659941717104,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.5,0.5449378330373,0.65325,0.25,0.5,1.0,0.2507171543316122,0.6666666666666665,1.0,0.4644698498094598,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0.0,0.30728241563055064,0.04825,0.0,0.75,0.0,0.3683304647160069,0.0,0.5555555555555556,0.8832100425913472,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.5,0.5,0.31758436944937823,0.1825,0.0,0.25,1.0,0.16953528399311532,0.1111111111111111,0.2222222222222222,0.7315624299484421,0.4449923296077143,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.5,0.6660746003552396,0.11625000000000002,0.75,0.0,0.0,0.47532989099254164,0.2222222222222222,0.0,0.5996413360233133,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.5,0.25,0.49449378330373,0.16675,0.5,0.75,0.0,0.29690189328743544,0.2222222222222222,0.4444444444444445,0.8941941268773819,0.4449923296077143,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0.25,1.0,0.3797513321492006,0.028499999999999998,0.5,0.25,0.0,0.36517498565691336,0.2222222222222222,0.5555555555555556,0.6130912351490698,0.7237563006793777,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.5,0.0,0.5250444049733569,0.08925,0.0,0.0,0.0,0.41881812966150317,0.0,0.3333333333333333,0.6016588208921766,0.4449923296077143,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.25,0.75,0.8760213143872111,0.1875,0.0,0.5,1.0,0.20740103270223753,0.0,0.5555555555555556,0.9634611073750281,0.7237563006793777,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.5,0.0,0.8326820603907636,0.04725,0.0,0.25,0.0,0.0,0.4444444444444445,0.4444444444444445,0.5469625644474333,0.4449923296077143,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,0.5,0.6898756660746002,0.045500000000000006,0.5,0.75,0.0,0.5516351118760757,0.2222222222222222,0.3333333333333333,0.8433086751849361,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.75,0.0,0.9605683836589696,0.003,0.25,0.25,0.0,0.2848537005163511,0.0,0.2222222222222222,0.4456399910334006,0.05950032873109801,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.5,0.8490230905861456,0.0027500000000000003,0.0,0.75,1.0,0.1095811818703385,0.0,0.3333333333333333,0.6559067473660615,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.5,0.5,0.6703374777975131,0.17625000000000002,0.0,0.75,1.0,0.3284566838783706,0.4444444444444445,0.4444444444444445,0.9214301726070389,0.4449923296077143,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.75,0.75,0.633392539964476,0.03175,0.0,0.5,0.0,0.14888123924268504,0.0,0.4444444444444445,0.799372338040798,0.05950032873109801,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.5,1.0,0.7815275310834813,0.13,0.0,0.5,0.0,0.4865174985656914,0.3333333333333333,0.1111111111111111,0.6453709930508855,0.4449923296077143,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.5,0.0,0.7719360568383657,0.10125,0.25,0.75,1.0,0.4018932874354561,0.1111111111111111,0.5555555555555556,1.0,0.4449923296077143,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.5,0.8017761989342804,0.026750000000000003,0.5,0.0,1.0,0.321285140562249,0.2222222222222222,0.3333333333333333,0.5967271912127325,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.5,0.25,0.7136767317939607,0.05475,0.0,0.25,0.0,0.41078600114744696,0.4444444444444445,0.4444444444444445,0.684487783008294,0.4449923296077143,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.5,0.5,0.3669626998223801,0.11625000000000002,0.0,0.5,0.0,0.27796901893287435,0.2222222222222222,0.2222222222222222,0.6821340506612867,0.4449923296077143,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.5,1.0,0.491651865008881,0.44825000000000004,0.25,0.5,1.0,0.3551348250143431,0.2222222222222222,0.1111111111111111,0.7466935664649182,0.4449923296077143,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.5,1.0,0.3683836589698047,0.21425000000000002,0.75,0.25,0.0,0.3858290304073436,0.1111111111111111,0.3333333333333333,0.5926922214750056,0.4449923296077143,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.5,0.580461811722913,0.0032500000000000003,0.25,0.75,0.0,0.17785427423981642,0.0,0.2222222222222222,0.782672046626317,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0,0.5492007104795738,0.068,0.25,0.0,0.0,0.06339644291451521,0.1111111111111111,0.4444444444444445,0.3986774265859673,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.75,0.5,0.8888099467140318,0.02475,0.5,0.5,0.0,0.1606425702811245,0.0,0.0,0.5739744451916611,0.05950032873109801,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.5,0.0,0.5694493783303729,0.31000000000000005,1.0,0.75,0.0,0.13195639701663797,0.5555555555555556,0.3333333333333333,0.6627437794216543,0.4449923296077143,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,0.7147424511545291,0.014499999999999999,0.25,0.5,0.0,0.5189328743545611,0.3333333333333333,0.4444444444444445,0.909885675857431,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.6820603907637655,0.219,1.0,0.25,0.0,0.30665519219736087,0.3333333333333333,0.3333333333333333,0.8995740865276844,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,0.75,0.9357015985790407,0.27799999999999997,0.25,1.0,1.0,0.19650028686173263,0.3333333333333333,0.5555555555555556,0.6519838601210491,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,0.75,0.8593250444049731,0.05550000000000001,0.25,0.0,0.0,0.43889845094664376,0.1111111111111111,0.3333333333333333,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.75,1.0,0.3428063943161634,0.171,1.0,0.25,0.0,0.4627079747561675,0.2222222222222222,0.4444444444444445,0.9117910782335799,0.05950032873109801,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.75,0.5,0.8092362344582591,0.34275000000000005,0.25,0.25,1.0,0.23379231210556511,0.6666666666666665,0.3333333333333333,0.6741761936785475,0.05950032873109801,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0,0.0,0.7317939609236233,0.23025000000000004,0.75,0.5,1.0,0.1440045897877223,0.3333333333333333,0.2222222222222222,0.6561309123514907,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.75,0.25,0.7357015985790407,0.2675,0.25,0.25,1.0,0.3450946643717728,0.2222222222222222,0.3333333333333333,0.9542703429724277,0.05950032873109801,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.75,0.75,0.4920071047957371,0.53925,1.0,0.5,1.0,0.17986230636833045,0.2222222222222222,0.5555555555555556,0.6359560636628558,0.05950032873109801,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
